rent,beds,baths,sqft,fitness_center,air_conditioning,in_unit_washer_dryer,laundry_facilities,car_charging,roof,concierge,pool,elevator,garage,dogs_allowed,cats_allowed,income_restrictions,dishwasher,price/sqft,dist_seattle,dist_transit,cluster_id
1495.0,0,0.0,293.0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,5.102389078498294,5.367609046258646,0.051494130411109645,18
1495.0,0,0.0,293.0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,5.102389078498294,5.367609046258646,0.051494130411109645,18
1550.0,0,0.0,291.0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,5.326460481099656,5.367609046258646,0.051494130411109645,18
1583.0,0,0.0,314.0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,5.04140127388535,5.367609046258646,0.051494130411109645,18
1316.0,0,0.0,269.0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,4.892193308550186,5.367609046258646,0.051494130411109645,18
1325.0,0,0.0,240.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,5.520833333333333,4.23727207754855,0.047376035093834444,2
1225.0,0,0.0,212.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,5.778301886792453,4.23727207754855,0.047376035093834444,2
1617.0,0,0.0,244.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,6.627049180327869,4.23727207754855,0.047376035093834444,2
798.0,0,0.0,251.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,3.1792828685258963,4.23727207754855,0.047376035093834444,2
1304.0,0,0.0,287.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,4.543554006968641,4.23727207754855,0.047376035093834444,2
1395.0,0,0.0,276.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,5.054347826086956,4.23727207754855,0.047376035093834444,2
1475.0,0,0.0,301.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,4.900332225913621,4.23727207754855,0.047376035093834444,2
1425.0,0,0.0,271.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,5.25830258302583,4.23727207754855,0.047376035093834444,2
1619.0,1,1.0,579.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.796200345423143,1.7862834075648255,0.0725678525565097,15
2212.0,2,2.0,886.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.4966139954853275,1.7862834075648255,0.0725678525565097,15
1214.0,1,1.0,712.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1.7050561797752808,1.7862834075648255,0.0725678525565097,15
2095.0,1,1.0,701.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.988587731811698,1.7862834075648255,0.0725678525565097,15
1214.0,0,0.0,412.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.9466019417475726,1.7862834075648255,0.0725678525565097,15
1585.0,0,0.0,441.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.5941043083900226,1.7862834075648255,0.0725678525565097,15
1214.0,0,0.0,414.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.9323671497584543,1.7862834075648255,0.0725678525565097,15
1615.0,0,0.0,512.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.154296875,1.7862834075648255,0.0725678525565097,15
1214.0,1,1.0,510.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.380392156862745,1.7862834075648255,0.0725678525565097,15
1575.0,0,0.0,407.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.86977886977887,1.7862834075648255,0.0725678525565097,15
2155.0,1,1.0,712.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.026685393258427,1.7862834075648255,0.0725678525565097,15
1575.0,0,0.0,422.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.7322274881516586,1.7862834075648255,0.0725678525565097,15
1214.0,1,1.0,513.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.3664717348927877,1.7862834075648255,0.0725678525565097,15
1955.0,1,1.0,541.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.613678373382625,1.7862834075648255,0.0725678525565097,15
2775.0,2,2.0,811.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.4217016029593097,1.7862834075648255,0.0725678525565097,15
2395.0,1,1.0,878.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.7277904328018225,1.7862834075648255,0.0725678525565097,15
1885.0,1,1.0,566.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.3303886925795054,1.7862834075648255,0.0725678525565097,15
1885.0,1,1.0,566.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.3303886925795054,1.7862834075648255,0.0725678525565097,15
1214.0,0,0.0,414.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.9323671497584543,1.7862834075648255,0.0725678525565097,15
1575.0,0,0.0,417.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.776978417266187,1.7862834075648255,0.0725678525565097,15
1885.0,1,1.0,566.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.3303886925795054,1.7862834075648255,0.0725678525565097,15
1575.0,0,0.0,417.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.776978417266187,1.7862834075648255,0.0725678525565097,15
1214.0,1,1.0,616.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1.9707792207792207,1.7862834075648255,0.0725678525565097,15
2855.0,2,2.0,970.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.943298969072165,1.7862834075648255,0.0725678525565097,15
1619.0,1,1.0,579.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.796200345423143,1.7862834075648255,0.0725678525565097,15
1214.0,1,1.0,559.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.171735241502683,1.7862834075648255,0.0725678525565097,15
1805.0,1,1.0,496.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.6391129032258065,1.7862834075648255,0.0725678525565097,15
2212.0,2,2.0,886.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.4966139954853275,1.7862834075648255,0.0725678525565097,15
1955.0,1,1.0,712.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.7457865168539324,1.7862834075648255,0.0725678525565097,15
2185.0,1,1.0,701.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.1169757489300998,1.7862834075648255,0.0725678525565097,15
1214.0,1,1.0,583.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.0823327615780447,1.7862834075648255,0.0725678525565097,15
1585.0,0,0.0,412.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.8470873786407767,1.7862834075648255,0.0725678525565097,15
1595.0,0,0.0,441.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.616780045351474,1.7862834075648255,0.0725678525565097,15
1214.0,0,0.0,516.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.352713178294574,1.7862834075648255,0.0725678525565097,15
1625.0,0,0.0,512.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.173828125,1.7862834075648255,0.0725678525565097,15
1214.0,0,0.0,414.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.9323671497584543,1.7862834075648255,0.0725678525565097,15
1214.0,1,1.0,510.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.380392156862745,1.7862834075648255,0.0725678525565097,15
1585.0,0,0.0,407.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.8943488943488944,1.7862834075648255,0.0725678525565097,15
1619.0,1,1.0,712.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.273876404494382,1.7862834075648255,0.0725678525565097,15
1585.0,0,0.0,422.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.755924170616114,1.7862834075648255,0.0725678525565097,15
2035.0,1,1.0,593.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.4317032040472175,1.7862834075648255,0.0725678525565097,15
2835.0,2,2.0,904.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.1360619469026547,1.7862834075648255,0.0725678525565097,15
2045.0,1,1.0,620.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.2983870967741935,1.7862834075648255,0.0725678525565097,15
1214.0,0,0.0,450.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.6977777777777776,1.7862834075648255,0.0725678525565097,15
1585.0,0,0.0,414.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.8285024154589373,1.7862834075648255,0.0725678525565097,15
1585.0,0,0.0,417.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.800959232613909,1.7862834075648255,0.0725678525565097,15
1214.0,0,0.0,450.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.6977777777777776,1.7862834075648255,0.0725678525565097,15
1585.0,0,0.0,417.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.800959232613909,1.7862834075648255,0.0725678525565097,15
1905.0,1,1.0,616.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.0925324675324677,1.7862834075648255,0.0725678525565097,15
2795.0,2,2.0,836.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.3433014354066986,1.7862834075648255,0.0725678525565097,15
1960.0,1,1.0,579.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.385146804835924,1.7862834075648255,0.0725678525565097,15
1214.0,1,1.0,559.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.171735241502683,1.7862834075648255,0.0725678525565097,15
1214.0,1,1.0,559.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.171735241502683,1.7862834075648255,0.0725678525565097,15
1214.0,1,1.0,496.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.4475806451612905,1.7862834075648255,0.0725678525565097,15
2810.0,2,2.0,886.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.1715575620767495,1.7862834075648255,0.0725678525565097,15
1214.0,0,0.0,414.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.9323671497584543,1.7862834075648255,0.0725678525565097,15
1960.0,1,1.0,712.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.752808988764045,1.7862834075648255,0.0725678525565097,15
1619.0,1,1.0,701.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.309557774607703,1.7862834075648255,0.0725678525565097,15
1895.0,1,1.0,583.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.2504288164665525,1.7862834075648255,0.0725678525565097,15
1590.0,0,0.0,412.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.8592233009708736,1.7862834075648255,0.0725678525565097,15
1214.0,0,0.0,516.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.352713178294574,1.7862834075648255,0.0725678525565097,15
1214.0,0,0.0,512.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.37109375,1.7862834075648255,0.0725678525565097,15
1840.0,1,1.0,510.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.607843137254902,1.7862834075648255,0.0725678525565097,15
1214.0,0,0.0,407.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.982800982800983,1.7862834075648255,0.0725678525565097,15
1214.0,1,1.0,513.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.3664717348927877,1.7862834075648255,0.0725678525565097,15
1214.0,1,1.0,513.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.3664717348927877,1.7862834075648255,0.0725678525565097,15
2790.0,2,2.0,814.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.4275184275184274,1.7862834075648255,0.0725678525565097,15
1619.0,1,1.0,620.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.611290322580645,1.7862834075648255,0.0725678525565097,15
1590.0,0,0.0,414.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.8405797101449277,1.7862834075648255,0.0725678525565097,15
1910.0,1,1.0,616.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.1006493506493507,1.7862834075648255,0.0725678525565097,15
2212.0,2,2.0,836.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.645933014354067,1.7862834075648255,0.0725678525565097,15
1214.0,1,1.0,496.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.4475806451612905,1.7862834075648255,0.0725678525565097,15
1900.0,1,1.0,583.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.2590051457975986,1.7862834075648255,0.0725678525565097,15
2125.0,1,1.0,712.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.984550561797753,1.7862834075648255,0.0725678525565097,15
1214.0,0,0.0,422.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.876777251184834,1.7862834075648255,0.0725678525565097,15
2212.0,2,2.0,814.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.7174447174447174,1.7862834075648255,0.0725678525565097,15
2055.0,1,1.0,620.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.314516129032258,1.7862834075648255,0.0725678525565097,15
1214.0,0,0.0,450.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.6977777777777776,1.7862834075648255,0.0725678525565097,15
1214.0,0,0.0,417.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.9112709832134294,1.7862834075648255,0.0725678525565097,15
2805.0,2,2.0,836.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.3552631578947367,1.7862834075648255,0.0725678525565097,15
2120.0,1,1.0,701.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.0242510699001426,1.7862834075648255,0.0725678525565097,15
1214.0,0,0.0,516.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.352713178294574,1.7862834075648255,0.0725678525565097,15
1214.0,0,0.0,441.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.752834467120181,1.7862834075648255,0.0725678525565097,15
2800.0,2,2.0,814.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.43980343980344,1.7862834075648255,0.0725678525565097,15
1214.0,0,0.0,417.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.9112709832134294,1.7862834075648255,0.0725678525565097,15
2275.0,1,1.0,798.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.8508771929824563,1.7862834075648255,0.0725678525565097,15
1895.0,1,1.0,630.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.007936507936508,1.7862834075648255,0.0725678525565097,15
1895.0,1,1.0,630.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.007936507936508,1.7862834075648255,0.0725678525565097,15
1895.0,1,1.0,630.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.007936507936508,1.7862834075648255,0.0725678525565097,15
2245.0,1,1.0,696.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.2255747126436782,0.7136926572680947,0.033549628667257504,5
2800.0,1,1.0,864.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.240740740740741,0.7136926572680947,0.033549628667257504,5
2375.0,1,1.0,710.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.3450704225352115,0.7136926572680947,0.033549628667257504,5
2350.0,1,1.0,702.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.3475783475783474,0.7136926572680947,0.033549628667257504,5
2385.0,1,1.0,702.5,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.395017793594306,0.7136926572680947,0.033549628667257504,5
2410.0,1,1.0,696.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.4626436781609193,0.7136926572680947,0.033549628667257504,5
2800.0,1,1.0,863.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.2444959443800694,0.7136926572680947,0.033549628667257504,5
2360.0,1,1.0,655.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.6030534351145036,0.7136926572680947,0.033549628667257504,5
2577.5,1,1.0,751.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.4320905459387485,0.7136926572680947,0.033549628667257504,5
2440.0,1,1.0,680.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.588235294117647,0.7136926572680947,0.033549628667257504,5
3315.0,2,2.0,1030.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.2184466019417477,0.7136926572680947,0.033549628667257504,5
3380.0,2,2.0,954.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.542976939203354,0.7136926572680947,0.033549628667257504,5
3470.0,2,2.0,1047.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.3142311365807067,0.7136926572680947,0.033549628667257504,5
2140.0,1,1.0,594.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.6026936026936025,0.7136926572680947,0.033549628667257504,5
2082.5,1,1.0,600.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.470833333333333,0.7136926572680947,0.033549628667257504,5
2142.5,1,1.0,593.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.6129848229342327,0.7136926572680947,0.033549628667257504,5
2210.0,1,1.0,600.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.683333333333333,0.7136926572680947,0.033549628667257504,5
2135.0,1,1.0,600.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.558333333333333,0.7136926572680947,0.033549628667257504,5
2115.0,1,1.0,594.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.5606060606060606,0.7136926572680947,0.033549628667257504,5
2240.0,1,1.0,599.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3.7395659432387314,0.7136926572680947,0.033549628667257504,5
1990.0,0,1.0,471.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,4.225053078556264,0.7136926572680947,0.033549628667257504,5
2585.0,1,1.0,709.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.6459802538787023,1.6361737020363554,0.03109252226819006,15
2585.0,1,1.0,709.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.6459802538787023,1.6361737020363554,0.03109252226819006,15
2073.0,1,1.0,747.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.7751004016064256,1.6361737020363554,0.03109252226819006,15
3526.0,2,2.0,955.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.6921465968586387,1.6361737020363554,0.03109252226819006,15
2269.0,1,1.0,525.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4.3219047619047615,1.6361737020363554,0.03109252226819006,15
3591.0,2,2.0,955.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.7602094240837696,1.6361737020363554,0.03109252226819006,15
2956.0,1,1.0,863.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.425260718424102,1.6361737020363554,0.03109252226819006,15
2379.0,1,1.0,705.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.374468085106383,1.6361737020363554,0.03109252226819006,15
3342.0,1,1.0,1051.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.1798287345385345,1.6361737020363554,0.03109252226819006,15
1936.0,1,1.0,598.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.237458193979933,1.6361737020363554,0.03109252226819006,15
2292.0,1,1.0,699.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.278969957081545,1.6361737020363554,0.03109252226819006,15
2781.0,1,1.0,843.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.298932384341637,1.6361737020363554,0.03109252226819006,15
2267.0,1,1.0,691.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.2807525325615052,1.6361737020363554,0.03109252226819006,15
2180.0,1,1.0,643.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.390357698289269,1.6361737020363554,0.03109252226819006,15
2055.0,1,1.0,698.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.944126074498567,1.6361737020363554,0.03109252226819006,15
1986.0,1,1.0,609.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.2610837438423643,1.6361737020363554,0.03109252226819006,15
2778.0,1,1.0,786.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5343511450381677,1.6361737020363554,0.03109252226819006,15
2778.0,1,1.0,786.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5343511450381677,1.6361737020363554,0.03109252226819006,15
1965.0,1,1.0,603.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.2587064676616917,1.6361737020363554,0.03109252226819006,15
2439.0,1,1.0,831.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.935018050541516,1.6361737020363554,0.03109252226819006,15
3461.0,2,2.0,955.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.6240837696335078,1.6361737020363554,0.03109252226819006,15
2328.0,1,1.0,758.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.071240105540897,1.6361737020363554,0.03109252226819006,15
1918.0,1,1.0,606.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.165016501650165,1.6361737020363554,0.03109252226819006,15
3589.0,2,2.0,981.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.658511722731906,1.6361737020363554,0.03109252226819006,15
3749.0,2,2.0,1062.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.530131826741996,1.6361737020363554,0.03109252226819006,15
2781.0,1,1.0,863.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.222479721900348,1.6361737020363554,0.03109252226819006,15
2332.0,1,1.0,699.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.336194563662375,1.6361737020363554,0.03109252226819006,15
4413.0,3,3.0,1213.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.6380873866446826,1.6361737020363554,0.03109252226819006,15
1956.0,1,1.0,528.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.7045454545454546,1.6361737020363554,0.03109252226819006,15
2040.0,1,1.0,603.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.383084577114428,1.6361737020363554,0.03109252226819006,15
2357.0,1,1.0,699.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.3719599427753932,1.6361737020363554,0.03109252226819006,15
2260.0,1,1.0,643.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5147744945567654,1.6361737020363554,0.03109252226819006,15
3524.0,2,2.0,976.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.610655737704918,1.6361737020363554,0.03109252226819006,15
1999.0,1,1.0,618.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.23462783171521,1.6361737020363554,0.03109252226819006,15
2609.0,1,1.0,817.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.193390452876377,1.6361737020363554,0.03109252226819006,15
2367.0,1,1.0,671.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5275707898658717,1.6361737020363554,0.03109252226819006,15
2031.0,1,1.0,598.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.3963210702341136,1.6361737020363554,0.03109252226819006,15
2033.0,1,1.0,565.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5982300884955754,1.6361737020363554,0.03109252226819006,15
3762.0,2,2.0,883.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4.260475651189128,1.6361737020363554,0.03109252226819006,15
2195.0,1,1.0,698.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.144699140401146,1.6361737020363554,0.03109252226819006,15
3979.0,2,2.0,1062.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.7467043314500943,1.6361737020363554,0.03109252226819006,15
2009.0,1,1.0,531.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.7834274952919023,1.6361737020363554,0.03109252226819006,15
4119.0,3,3.0,1100.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.7445454545454546,1.6361737020363554,0.03109252226819006,15
2801.0,1,1.0,843.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.3226571767497033,1.6361737020363554,0.03109252226819006,15
2366.0,1,1.0,710.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.332394366197183,1.6361737020363554,0.03109252226819006,15
2392.0,1,1.0,691.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.4616497829232995,1.6361737020363554,0.03109252226819006,15
3191.0,1,1.0,650.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4.909230769230769,1.6361737020363554,0.03109252226819006,15
2468.0,1,1.0,758.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.2559366754617414,1.6361737020363554,0.03109252226819006,15
3584.0,2,2.0,976.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.6721311475409837,1.6361737020363554,0.03109252226819006,15
2299.0,1,1.0,531.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4.329566854990584,1.6361737020363554,0.03109252226819006,15
2901.0,1,1.0,843.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.4412811387900355,1.6361737020363554,0.03109252226819006,15
2634.0,1,1.0,817.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.2239902080783356,1.6361737020363554,0.03109252226819006,15
2050.0,1,1.0,530.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.8679245283018866,1.6361737020363554,0.03109252226819006,15
2473.0,1,1.0,763.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.241153342070773,1.6361737020363554,0.03109252226819006,15
3046.0,1,1.0,863.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5295480880648897,1.6361737020363554,0.03109252226819006,15
2943.0,1,1.0,786.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.7442748091603053,1.6361737020363554,0.03109252226819006,15
2891.0,1,1.0,804.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.595771144278607,1.6361737020363554,0.03109252226819006,15
4179.0,3,3.0,1100.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.7990909090909093,1.6361737020363554,0.03109252226819006,15
2207.0,1,1.0,646.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.41640866873065,1.6361737020363554,0.03109252226819006,15
2826.0,1,1.0,843.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.3523131672597866,1.6361737020363554,0.03109252226819006,15
1981.0,1,1.0,598.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.3127090301003346,1.6361737020363554,0.03109252226819006,15
3243.0,1,1.0,903.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5913621262458473,1.6361737020363554,0.03109252226819006,15
2099.0,0,0.0,390.0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,5.3820512820512825,3.821920841306723,0.08954400769882837,2
1559.0,1,1.0,598.0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,2.6070234113712374,3.821920841306723,0.08954400769882837,2
1821.0,1,1.0,491.0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,3.708757637474542,2.2276973909620734,0.038547377644328744,10
2399.0,1,1.0,721.0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,3.3273231622746184,2.2276973909620734,0.038547377644328744,10
1538.0,0,0.0,437.0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,3.519450800915332,2.2276973909620734,0.038547377644328744,10
2266.0,1,1.0,688.0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,3.2936046511627906,2.2276973909620734,0.038547377644328744,10
2260.0,1,1.0,683.0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,3.3089311859443633,2.2276973909620734,0.038547377644328744,10
1721.0,0,0.0,490.0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,3.512244897959184,2.2276973909620734,0.038547377644328744,10
1799.0,0,0.0,490.0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,3.6714285714285713,2.2276973909620734,0.038547377644328744,10
